trial_type,trial_index,time_elapsed,internal_node_id,code,subject,hitId,assignmentId,success,timeout,failed_images,failed_audio,failed_video,view_history,rt,init_locations,moves,final_locations,stim_category,response,question_order,file_name,n
free-sort,9,333204,0.0-9.0,uZmcYIWCatActImfgIJkIMFni,p35751,076d4ae9-1d81-4eff-8850-8afaec0d02bb,19eb6f98-68b3-412d-878b-d9e174aef7b1,NA,NA,NA,NA,NA,NA,51959.19999998808,"[{""src"":""stims_sea/sup1.jpg"",""x"":830.4000000000001,""y"":0},{""src"":""stims_sea/sub5.jpg"",""x"":-130.40000000000003,""y"":600},{""src"":""stims_sea/sub3.jpg"",""x"":830.4000000000001,""y"":200},{""src"":""stims_sea/bas1.jpg"",""x"":-130.40000000000003,""y"":400},{""src"":""stims_sea/sub1.jpg"",""x"":830.4000000000001,""y"":400},{""src"":""stims_sea/bas4.jpg"",""x"":-130.40000000000003,""y"":200},{""src"":""stims_sea/sup5.jpg"",""x"":830.4000000000001,""y"":600},{""src"":""stims_sea/sup4.jpg"",""x"":-130.40000000000003,""y"":0},{""src"":""stims_sea/sub2.jpg"",""x"":970.4000000000001,""y"":0},{""src"":""stims_sea/bas2.jpg"",""x"":-270.40000000000003,""y"":600},{""src"":""stims_sea/sup2.jpg"",""x"":970.4000000000001,""y"":200},{""src"":""stims_sea/sup3.jpg"",""x"":-270.40000000000003,""y"":400},{""src"":""stims_sea/sup6.jpg"",""x"":970.4000000000001,""y"":400},{""src"":""stims_sea/sub4.jpg"",""x"":-270.40000000000003,""y"":200},{""src"":""stims_sea/bas3.jpg"",""x"":970.4000000000001,""y"":600}]","[{""src"":""stims_sea/sub4.jpg"",""x"":442,""y"":60},{""src"":""stims_sea/sub2.jpg"",""x"":571,""y"":125},{""src"":""stims_sea/sub3.jpg"",""x"":323,""y"":31},{""src"":""stims_sea/sub1.jpg"",""x"":384,""y"":171},{""src"":""stims_sea/sub5.jpg"",""x"":528,""y"":238},{""src"":""stims_sea/bas4.jpg"",""x"":660,""y"":278},{""src"":""stims_sea/bas1.jpg"",""x"":251,""y"":159},{""src"":""stims_sea/bas3.jpg"",""x"":185,""y"":59},{""src"":""stims_sea/bas2.jpg"",""x"":121,""y"":172},{""src"":""stims_sea/sup2.jpg"",""x"":400,""y"":558},{""src"":""stims_sea/sup4.jpg"",""x"":280,""y"":500},{""src"":""stims_sea/sup5.jpg"",""x"":430,""y"":433},{""src"":""stims_sea/sup6.jpg"",""x"":625,""y"":416},{""src"":""stims_sea/sup1.jpg"",""x"":97,""y"":360},{""src"":""stims_sea/sup3.jpg"",""x"":402,""y"":303}]","[{""src"":""stims_sea/sup1.jpg"",""x"":97,""y"":360},{""src"":""stims_sea/sub5.jpg"",""x"":528,""y"":238},{""src"":""stims_sea/sub3.jpg"",""x"":323,""y"":31},{""src"":""stims_sea/bas1.jpg"",""x"":251,""y"":159},{""src"":""stims_sea/sub1.jpg"",""x"":384,""y"":171},{""src"":""stims_sea/bas4.jpg"",""x"":660,""y"":278},{""src"":""stims_sea/sup5.jpg"",""x"":430,""y"":433},{""src"":""stims_sea/sup4.jpg"",""x"":280,""y"":500},{""src"":""stims_sea/sub2.jpg"",""x"":571,""y"":125},{""src"":""stims_sea/bas2.jpg"",""x"":121,""y"":172},{""src"":""stims_sea/sup2.jpg"",""x"":400,""y"":558},{""src"":""stims_sea/sup3.jpg"",""x"":402,""y"":303},{""src"":""stims_sea/sup6.jpg"",""x"":625,""y"":416},{""src"":""stims_sea/sub4.jpg"",""x"":442,""y"":60},{""src"":""stims_sea/bas3.jpg"",""x"":185,""y"":59}]",stims_sea,NA,NA,/Users/martincz/GitHub/cat-act/data/free-sort/raw/catact-free-sort_PARTICIPANT_SESSION_2023-09-27_10h31.26.46.csv,19
free-sort,10,396935,0.0-10.0,uZmcYIWCatActImfgIJkIMFni,p35751,076d4ae9-1d81-4eff-8850-8afaec0d02bb,19eb6f98-68b3-412d-878b-d9e174aef7b1,NA,NA,NA,NA,NA,NA,63723.5,"[{""src"":""stims_pla/sub5.jpg"",""x"":830.4000000000001,""y"":0},{""src"":""stims_pla/bas2.jpg"",""x"":-130.40000000000003,""y"":600},{""src"":""stims_pla/sub4.jpg"",""x"":830.4000000000001,""y"":150},{""src"":""stims_pla/sup4.jpg"",""x"":-130.40000000000003,""y"":450},{""src"":""stims_pla/sup6.jpg"",""x"":830.4000000000001,""y"":300},{""src"":""stims_pla/sup5.jpg"",""x"":-130.40000000000003,""y"":300},{""src"":""stims_pla/sup1.jpg"",""x"":830.4000000000001,""y"":450},{""src"":""stims_pla/bas1.jpg"",""x"":-130.40000000000003,""y"":150},{""src"":""stims_pla/bas4.jpg"",""x"":830.4000000000001,""y"":600},{""src"":""stims_pla/sup3.jpg"",""x"":-130.40000000000003,""y"":0},{""src"":""stims_pla/sup8.jpg"",""x"":970.4000000000001,""y"":0},{""src"":""stims_pla/sup2.jpg"",""x"":-270.40000000000003,""y"":600},{""src"":""stims_pla/sub1.jpg"",""x"":970.4000000000001,""y"":150},{""src"":""stims_pla/bas3.jpg"",""x"":-270.40000000000003,""y"":450},{""src"":""stims_pla/sub2.jpg"",""x"":970.4000000000001,""y"":300},{""src"":""stims_pla/sub3.jpg"",""x"":-270.40000000000003,""y"":300},{""src"":""stims_pla/sup7.jpg"",""x"":970.4000000000001,""y"":450}]","[{""src"":""stims_pla/sub3.jpg"",""x"":351,""y"":37},{""src"":""stims_pla/sub5.jpg"",""x"":472,""y"":87},{""src"":""stims_pla/sub4.jpg"",""x"":226,""y"":62},{""src"":""stims_pla/sub1.jpg"",""x"":287,""y"":176},{""src"":""stims_pla/sub2.jpg"",""x"":412,""y"":211},{""src"":""stims_pla/sup8.jpg"",""x"":364,""y"":564},{""src"":""stims_pla/sup6.jpg"",""x"":477,""y"":527},{""src"":""stims_pla/sup1.jpg"",""x"":246,""y"":531},{""src"":""stims_pla/sup7.jpg"",""x"":599,""y"":456},{""src"":""stims_pla/sup3.jpg"",""x"":397,""y"":407},{""src"":""stims_pla/bas1.jpg"",""x"":609,""y"":141},{""src"":""stims_pla/bas3.jpg"",""x"":671,""y"":253},{""src"":""stims_pla/bas4.jpg"",""x"":547,""y"":265},{""src"":""stims_pla/bas2.jpg"",""x"":641,""y"":335},{""src"":""stims_pla/bas2.jpg"",""x"":645,""y"":351},{""src"":""stims_pla/sup5.jpg"",""x"":125,""y"":462},{""src"":""stims_pla/sub2.jpg"",""x"":107,""y"":138},{""src"":""stims_pla/sup4.jpg"",""x"":164,""y"":253},{""src"":""stims_pla/sup2.jpg"",""x"":433,""y"":242}]","[{""src"":""stims_pla/sub5.jpg"",""x"":472,""y"":87},{""src"":""stims_pla/bas2.jpg"",""x"":645,""y"":351},{""src"":""stims_pla/sub4.jpg"",""x"":226,""y"":62},{""src"":""stims_pla/sup4.jpg"",""x"":164,""y"":253},{""src"":""stims_pla/sup6.jpg"",""x"":477,""y"":527},{""src"":""stims_pla/sup5.jpg"",""x"":125,""y"":462},{""src"":""stims_pla/sup1.jpg"",""x"":246,""y"":531},{""src"":""stims_pla/bas1.jpg"",""x"":609,""y"":141},{""src"":""stims_pla/bas4.jpg"",""x"":547,""y"":265},{""src"":""stims_pla/sup3.jpg"",""x"":397,""y"":407},{""src"":""stims_pla/sup8.jpg"",""x"":364,""y"":564},{""src"":""stims_pla/sup2.jpg"",""x"":433,""y"":242},{""src"":""stims_pla/sub1.jpg"",""x"":287,""y"":176},{""src"":""stims_pla/bas3.jpg"",""x"":671,""y"":253},{""src"":""stims_pla/sub2.jpg"",""x"":107,""y"":138},{""src"":""stims_pla/sub3.jpg"",""x"":351,""y"":37},{""src"":""stims_pla/sup7.jpg"",""x"":599,""y"":456}]",stims_pla,NA,NA,/Users/martincz/GitHub/cat-act/data/free-sort/raw/catact-free-sort_PARTICIPANT_SESSION_2023-09-27_10h31.26.46.csv,19
free-sort,11,455500,0.0-11.0,uZmcYIWCatActImfgIJkIMFni,p35751,076d4ae9-1d81-4eff-8850-8afaec0d02bb,19eb6f98-68b3-412d-878b-d9e174aef7b1,NA,NA,NA,NA,NA,NA,58548.19999998808,"[{""src"":""stims_air/bas2.jpg"",""x"":830.4000000000001,""y"":0},{""src"":""stims_air/sup1.jpg"",""x"":-130.40000000000003,""y"":600},{""src"":""stims_air/sup3.jpg"",""x"":830.4000000000001,""y"":200},{""src"":""stims_air/sup6.jpg"",""x"":-130.40000000000003,""y"":400},{""src"":""stims_air/sup2.jpg"",""x"":830.4000000000001,""y"":400},{""src"":""stims_air/bas4.jpg"",""x"":-130.40000000000003,""y"":200},{""src"":""stims_air/sub1.jpg"",""x"":830.4000000000001,""y"":600},{""src"":""stims_air/sub2.jpg"",""x"":-130.40000000000003,""y"":0},{""src"":""stims_air/bas1.jpg"",""x"":970.4000000000001,""y"":0},{""src"":""stims_air/sup5.jpg"",""x"":-270.40000000000003,""y"":600},{""src"":""stims_air/sub4.jpg"",""x"":970.4000000000001,""y"":200},{""src"":""stims_air/sup4.jpg"",""x"":-270.40000000000003,""y"":400},{""src"":""stims_air/sub3.jpg"",""x"":970.4000000000001,""y"":400},{""src"":""stims_air/sub5.jpg"",""x"":-270.40000000000003,""y"":200},{""src"":""stims_air/bas3.jpg"",""x"":970.4000000000001,""y"":600}]","[{""src"":""stims_air/sub5.jpg"",""x"":183,""y"":121},{""src"":""stims_air/sub2.jpg"",""x"":66,""y"":176},{""src"":""stims_air/bas4.jpg"",""x"":176,""y"":239},{""src"":""stims_air/bas2.jpg"",""x"":307,""y"":45},{""src"":""stims_air/sub4.jpg"",""x"":312,""y"":176},{""src"":""stims_air/sub3.jpg"",""x"":33,""y"":292},{""src"":""stims_air/bas2.jpg"",""x"":587,""y"":151},{""src"":""stims_air/bas4.jpg"",""x"":494,""y"":53},{""src"":""stims_air/sub4.jpg"",""x"":285,""y"":89},{""src"":""stims_air/sub1.jpg"",""x"":168,""y"":295},{""src"":""stims_air/sup4.jpg"",""x"":465,""y"":173},{""src"":""stims_air/bas1.jpg"",""x"":623,""y"":332},{""src"":""stims_air/bas3.jpg"",""x"":572,""y"":448},{""src"":""stims_air/sup5.jpg"",""x"":95,""y"":444},{""src"":""stims_air/sup1.jpg"",""x"":213,""y"":485},{""src"":""stims_air/sup6.jpg"",""x"":286,""y"":364},{""src"":""stims_air/sup3.jpg"",""x"":406,""y"":557},{""src"":""stims_air/sup2.jpg"",""x"":451,""y"":431}]","[{""src"":""stims_air/bas2.jpg"",""x"":587,""y"":151},{""src"":""stims_air/sup1.jpg"",""x"":213,""y"":485},{""src"":""stims_air/sup3.jpg"",""x"":406,""y"":557},{""src"":""stims_air/sup6.jpg"",""x"":286,""y"":364},{""src"":""stims_air/sup2.jpg"",""x"":451,""y"":431},{""src"":""stims_air/bas4.jpg"",""x"":494,""y"":53},{""src"":""stims_air/sub1.jpg"",""x"":168,""y"":295},{""src"":""stims_air/sub2.jpg"",""x"":66,""y"":176},{""src"":""stims_air/bas1.jpg"",""x"":623,""y"":332},{""src"":""stims_air/sup5.jpg"",""x"":95,""y"":444},{""src"":""stims_air/sub4.jpg"",""x"":285,""y"":89},{""src"":""stims_air/sup4.jpg"",""x"":465,""y"":173},{""src"":""stims_air/sub3.jpg"",""x"":33,""y"":292},{""src"":""stims_air/sub5.jpg"",""x"":183,""y"":121},{""src"":""stims_air/bas3.jpg"",""x"":572,""y"":448}]",stims_air,NA,NA,/Users/martincz/GitHub/cat-act/data/free-sort/raw/catact-free-sort_PARTICIPANT_SESSION_2023-09-27_10h31.26.46.csv,19
survey-text,12,459215,0.0-12.0-0.0,uZmcYIWCatActImfgIJkIMFni,p35751,076d4ae9-1d81-4eff-8850-8afaec0d02bb,19eb6f98-68b3-412d-878b-d9e174aef7b1,NA,NA,NA,NA,NA,NA,3709.400000005961,NA,NA,NA,NA,"{""age"":""39""}",NA,/Users/martincz/GitHub/cat-act/data/free-sort/raw/catact-free-sort_PARTICIPANT_SESSION_2023-09-27_10h31.26.46.csv,19
survey-text,13,463457,0.0-12.0-1.0,uZmcYIWCatActImfgIJkIMFni,p35751,076d4ae9-1d81-4eff-8850-8afaec0d02bb,19eb6f98-68b3-412d-878b-d9e174aef7b1,NA,NA,NA,NA,NA,NA,4239.699999988079,NA,NA,NA,NA,"{""gender"":""female""}",NA,/Users/martincz/GitHub/cat-act/data/free-sort/raw/catact-free-sort_PARTICIPANT_SESSION_2023-09-27_10h31.26.46.csv,19
survey-text,14,471915,0.0-12.0-2.0,uZmcYIWCatActImfgIJkIMFni,p35751,076d4ae9-1d81-4eff-8850-8afaec0d02bb,19eb6f98-68b3-412d-878b-d9e174aef7b1,NA,NA,NA,NA,NA,NA,8456.199999988079,NA,NA,NA,NA,"{""country"":""United States""}",NA,/Users/martincz/GitHub/cat-act/data/free-sort/raw/catact-free-sort_PARTICIPANT_SESSION_2023-09-27_10h31.26.46.csv,19
survey-text,15,475982,0.0-12.0-3.0,uZmcYIWCatActImfgIJkIMFni,p35751,076d4ae9-1d81-4eff-8850-8afaec0d02bb,19eb6f98-68b3-412d-878b-d9e174aef7b1,NA,NA,NA,NA,NA,NA,4063.800000011921,NA,NA,NA,NA,"{""language"":""English"",""other_languages"":""""}",NA,/Users/martincz/GitHub/cat-act/data/free-sort/raw/catact-free-sort_PARTICIPANT_SESSION_2023-09-27_10h31.26.46.csv,19
survey-multi-select,16,478094,0.0-13.0,uZmcYIWCatActImfgIJkIMFni,p35751,076d4ae9-1d81-4eff-8850-8afaec0d02bb,19eb6f98-68b3-412d-878b-d9e174aef7b1,NA,NA,NA,NA,NA,NA,2108.9000000059605,NA,NA,NA,NA,"{""race"":[""White""]}",[0],/Users/martincz/GitHub/cat-act/data/free-sort/raw/catact-free-sort_PARTICIPANT_SESSION_2023-09-27_10h31.26.46.csv,19
survey-multi-choice,17,480168,0.0-14.0,uZmcYIWCatActImfgIJkIMFni,p35751,076d4ae9-1d81-4eff-8850-8afaec0d02bb,19eb6f98-68b3-412d-878b-d9e174aef7b1,NA,NA,NA,NA,NA,NA,2072,NA,NA,NA,NA,"{""education"":""Some college/ university""}",[0],/Users/martincz/GitHub/cat-act/data/free-sort/raw/catact-free-sort_PARTICIPANT_SESSION_2023-09-27_10h31.26.46.csv,19
survey-text,18,488588,0.0-15.0,uZmcYIWCatActImfgIJkIMFni,p35751,076d4ae9-1d81-4eff-8850-8afaec0d02bb,19eb6f98-68b3-412d-878b-d9e174aef7b1,NA,NA,NA,NA,NA,NA,8412.699999988079,NA,NA,NA,NA,"{""issues"":""no"",""comments"":""no""}",NA,/Users/martincz/GitHub/cat-act/data/free-sort/raw/catact-free-sort_PARTICIPANT_SESSION_2023-09-27_10h31.26.46.csv,19
pavlovia,0,44,0.0-0.0,myoreXoCatActImGgkUdgAUOt,p372042,076d4ae9-1d81-4eff-8850-8afaec0d02bb,b84d97b9-f1dd-4366-b49d-82d0790674cb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/cat-act/data/free-sort/raw/catact-free-sort_PARTICIPANT_SESSION_2023-09-27_10h50.08.597.csv,19
preload,1,2034,0.0-1.0,myoreXoCatActImGgkUdgAUOt,p372042,076d4ae9-1d81-4eff-8850-8afaec0d02bb,b84d97b9-f1dd-4366-b49d-82d0790674cb,TRUE,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/cat-act/data/free-sort/raw/catact-free-sort_PARTICIPANT_SESSION_2023-09-27_10h50.08.597.csv,19
fullscreen,2,5563,0.0-2.0,myoreXoCatActImGgkUdgAUOt,p372042,076d4ae9-1d81-4eff-8850-8afaec0d02bb,b84d97b9-f1dd-4366-b49d-82d0790674cb,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/cat-act/data/free-sort/raw/catact-free-sort_PARTICIPANT_SESSION_2023-09-27_10h50.08.597.csv,19
instructions,3,54754,0.0-3.0,myoreXoCatActImGgkUdgAUOt,p372042,076d4ae9-1d81-4eff-8850-8afaec0d02bb,b84d97b9-f1dd-4366-b49d-82d0790674cb,NA,NA,NA,NA,NA,"[{""page_index"":0,""viewing_time"":10748.100000023842},{""page_index"":1,""viewing_time"":20201.200000047684},{""page_index"":2,""viewing_time"":11683.399999976158},{""page_index"":3,""viewing_time"":6553}]",49186.40000009537,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/cat-act/data/free-sort/raw/catact-free-sort_PARTICIPANT_SESSION_2023-09-27_10h50.08.597.csv,19
free-sort,4,69038,0.0-4.0,myoreXoCatActImGgkUdgAUOt,p372042,076d4ae9-1d81-4eff-8850-8afaec0d02bb,b84d97b9-f1dd-4366-b49d-82d0790674cb,NA,NA,NA,NA,NA,NA,14280.700000047684,"[{""src"":""images/cottage.jpg"",""x"":877.0666666666667,""y"":0},{""src"":""images/house_1.jpg"",""x"":-177.0666666666667,""y"":600},{""src"":""images/house_2.jpg"",""x"":877.0666666666667,""y"":600},{""src"":""images/house_3.jpg"",""x"":-177.0666666666667,""y"":0}]","[{""src"":""images/house_3.jpg"",""x"":126,""y"":157},{""src"":""images/house_1.jpg"",""x"":85,""y"":249},{""src"":""images/house_2.jpg"",""x"":215,""y"":294},{""src"":""images/cottage.jpg"",""x"":613,""y"":258}]","[{""src"":""images/cottage.jpg"",""x"":613,""y"":258},{""src"":""images/house_1.jpg"",""x"":85,""y"":249},{""src"":""images/house_2.jpg"",""x"":215,""y"":294},{""src"":""images/house_3.jpg"",""x"":126,""y"":157}]",practice_1,NA,NA,/Users/martincz/GitHub/cat-act/data/free-sort/raw/catact-free-sort_PARTICIPANT_SESSION_2023-09-27_10h50.08.597.csv,19
free-sort,5,85638,0.0-5.0,myoreXoCatActImGgkUdgAUOt,p372042,076d4ae9-1d81-4eff-8850-8afaec0d02bb,b84d97b9-f1dd-4366-b49d-82d0790674cb,NA,NA,NA,NA,NA,NA,16597.199999928474,"[{""src"":""images/screwdriver_1.jpg"",""x"":877.0666666666667,""y"":0},{""src"":""images/hammer_2.jpg"",""x"":-177.0666666666667,""y"":600},{""src"":""images/hammer_1.jpg"",""x"":877.0666666666667,""y"":300},{""src"":""images/screwdriver_2.jpg"",""x"":-177.0666666666667,""y"":300},{""src"":""images/microphone.jpg"",""x"":877.0666666666667,""y"":600}]","[{""src"":""images/screwdriver_1.jpg"",""x"":177,""y"":109},{""src"":""images/screwdriver_2.jpg"",""x"":74,""y"":200},{""src"":""images/hammer_2.jpg"",""x"":285,""y"":556},{""src"":""images/hammer_1.jpg"",""x"":254,""y"":432},{""src"":""images/microphone.jpg"",""x"":649,""y"":309}]","[{""src"":""images/screwdriver_1.jpg"",""x"":177,""y"":109},{""src"":""images/hammer_2.jpg"",""x"":285,""y"":556},{""src"":""images/hammer_1.jpg"",""x"":254,""y"":432},{""src"":""images/screwdriver_2.jpg"",""x"":74,""y"":200},{""src"":""images/microphone.jpg"",""x"":649,""y"":309}]",practice_2,NA,NA,/Users/martincz/GitHub/cat-act/data/free-sort/raw/catact-free-sort_PARTICIPANT_SESSION_2023-09-27_10h50.08.597.csv,19
free-sort,6,154550,0.0-6.0,myoreXoCatActImGgkUdgAUOt,p372042,076d4ae9-1d81-4eff-8850-8afaec0d02bb,b84d97b9-f1dd-4366-b49d-82d0790674cb,NA,NA,NA,NA,NA,NA,68909.29999995232,"[{""src"":""stims_boa/bas2.jpg"",""x"":830.4000000000001,""y"":0},{""src"":""stims_boa/sup1.jpg"",""x"":-130.40000000000003,""y"":600},{""src"":""stims_boa/sub3.jpg"",""x"":830.4000000000001,""y"":150},{""src"":""stims_boa/sub2.jpg"",""x"":-130.40000000000003,""y"":450},{""src"":""stims_boa/sup5.jpg"",""x"":830.4000000000001,""y"":300},{""src"":""stims_boa/bas3.jpg"",""x"":-130.40000000000003,""y"":300},{""src"":""stims_boa/sup7.jpg"",""x"":830.4000000000001,""y"":450},{""src"":""stims_boa/bas1.jpg"",""x"":-130.40000000000003,""y"":150},{""src"":""stims_boa/sub1.jpg"",""x"":830.4000000000001,""y"":600},{""src"":""stims_boa/sup3.jpg"",""x"":-130.40000000000003,""y"":0},{""src"":""stims_boa/sup6.jpg"",""x"":970.4000000000001,""y"":0},{""src"":""stims_boa/sub5.jpg"",""x"":-270.40000000000003,""y"":600},{""src"":""stims_boa/sup2.jpg"",""x"":970.4000000000001,""y"":150},{""src"":""stims_boa/bas4.jpg"",""x"":-270.40000000000003,""y"":450},{""src"":""stims_boa/sup8.jpg"",""x"":970.4000000000001,""y"":300},{""src"":""stims_boa/sub4.jpg"",""x"":-270.40000000000003,""y"":300},{""src"":""stims_boa/sup4.jpg"",""x"":970.4000000000001,""y"":450}]","[{""src"":""stims_boa/bas2.jpg"",""x"":485,""y"":109},{""src"":""stims_boa/sup6.jpg"",""x"":448,""y"":222},{""src"":""stims_boa/sup2.jpg"",""x"":564,""y"":199},{""src"":""stims_boa/sup7.jpg"",""x"":551,""y"":309},{""src"":""stims_boa/sub1.jpg"",""x"":591,""y"":443},{""src"":""stims_boa/sub5.jpg"",""x"":471,""y"":480},{""src"":""stims_boa/sub4.jpg"",""x"":378,""y"":534},{""src"":""stims_boa/sub2.jpg"",""x"":387,""y"":428},{""src"":""stims_boa/bas4.jpg"",""x"":536,""y"":152},{""src"":""stims_boa/bas4.jpg"",""x"":587,""y"":110},{""src"":""stims_boa/bas4.jpg"",""x"":564,""y"":117},{""src"":""stims_boa/bas2.jpg"",""x"":434,""y"":105},{""src"":""stims_boa/bas4.jpg"",""x"":564,""y"":117},{""src"":""stims_boa/bas4.jpg"",""x"":538,""y"":120},{""src"":""stims_boa/sub3.jpg"",""x"":284,""y"":532},{""src"":""stims_boa/sup5.jpg"",""x"":813,""y"":315},{""src"":""stims_boa/sup4.jpg"",""x"":288,""y"":429},{""src"":""stims_boa/bas3.jpg"",""x"":329,""y"":45},{""src"":""stims_boa/bas1.jpg"",""x"":332,""y"":159},{""src"":""stims_boa/sup8.jpg"",""x"":40,""y"":310},{""src"":""stims_boa/sup5.jpg"",""x"":259,""y"":278},{""src"":""stims_boa/bas1.jpg"",""x"":665,""y"":293},{""src"":""stims_boa/sup5.jpg"",""x"":216,""y"":176},{""src"":""stims_boa/sup3.jpg"",""x"":182,""y"":73},{""src"":""stims_boa/sup3.jpg"",""x"":182,""y"":75},{""src"":""stims_boa/sup1.jpg"",""x"":255,""y"":268}]","[{""src"":""stims_boa/bas2.jpg"",""x"":434,""y"":105},{""src"":""stims_boa/sup1.jpg"",""x"":255,""y"":268},{""src"":""stims_boa/sub3.jpg"",""x"":284,""y"":532},{""src"":""stims_boa/sub2.jpg"",""x"":387,""y"":428},{""src"":""stims_boa/sup5.jpg"",""x"":216,""y"":176},{""src"":""stims_boa/bas3.jpg"",""x"":329,""y"":45},{""src"":""stims_boa/sup7.jpg"",""x"":551,""y"":309},{""src"":""stims_boa/bas1.jpg"",""x"":665,""y"":293},{""src"":""stims_boa/sub1.jpg"",""x"":591,""y"":443},{""src"":""stims_boa/sup3.jpg"",""x"":182,""y"":75},{""src"":""stims_boa/sup6.jpg"",""x"":448,""y"":222},{""src"":""stims_boa/sub5.jpg"",""x"":471,""y"":480},{""src"":""stims_boa/sup2.jpg"",""x"":564,""y"":199},{""src"":""stims_boa/bas4.jpg"",""x"":538,""y"":120},{""src"":""stims_boa/sup8.jpg"",""x"":40,""y"":310},{""src"":""stims_boa/sub4.jpg"",""x"":378,""y"":534},{""src"":""stims_boa/sup4.jpg"",""x"":288,""y"":429}]",stims_boa,NA,NA,/Users/martincz/GitHub/cat-act/data/free-sort/raw/catact-free-sort_PARTICIPANT_SESSION_2023-09-27_10h50.08.597.csv,19
free-sort,7,227269,0.0-7.0,myoreXoCatActImGgkUdgAUOt,p372042,076d4ae9-1d81-4eff-8850-8afaec0d02bb,b84d97b9-f1dd-4366-b49d-82d0790674cb,NA,NA,NA,NA,NA,NA,72717.40000009537,"[{""src"":""stims_sta/sup6.jpg"",""x"":830.4000000000001,""y"":0},{""src"":""stims_sta/sub3.jpg"",""x"":-130.40000000000003,""y"":600},{""src"":""stims_sta/sub4.jpg"",""x"":830.4000000000001,""y"":200},{""src"":""stims_sta/sub1.jpg"",""x"":-130.40000000000003,""y"":400},{""src"":""stims_sta/sup2.jpg"",""x"":830.4000000000001,""y"":400},{""src"":""stims_sta/sup4.jpg"",""x"":-130.40000000000003,""y"":200},{""src"":""stims_sta/bas1.jpg"",""x"":830.4000000000001,""y"":600},{""src"":""stims_sta/sup5.jpg"",""x"":-130.40000000000003,""y"":0},{""src"":""stims_sta/bas4.jpg"",""x"":970.4000000000001,""y"":0},{""src"":""stims_sta/bas3.jpg"",""x"":-270.40000000000003,""y"":600},{""src"":""stims_sta/sup3.jpg"",""x"":970.4000000000001,""y"":200},{""src"":""stims_sta/sup1.jpg"",""x"":-270.40000000000003,""y"":400},{""src"":""stims_sta/sub5.jpg"",""x"":970.4000000000001,""y"":400},{""src"":""stims_sta/bas2.jpg"",""x"":-270.40000000000003,""y"":200},{""src"":""stims_sta/sub2.jpg"",""x"":970.4000000000001,""y"":600}]","[{""src"":""stims_sta/sub5.jpg"",""x"":460,""y"":72},{""src"":""stims_sta/sub1.jpg"",""x"":378,""y"":86},{""src"":""stims_sta/sub4.jpg"",""x"":542,""y"":138},{""src"":""stims_sta/sub2.jpg"",""x"":610,""y"":220},{""src"":""stims_sta/bas1.jpg"",""x"":406,""y"":540},{""src"":""stims_sta/bas4.jpg"",""x"":536,""y"":459},{""src"":""stims_sta/bas1.jpg"",""x"":444,""y"":520},{""src"":""stims_sta/bas3.jpg"",""x"":434,""y"":417},{""src"":""stims_sta/sub3.jpg"",""x"":436,""y"":173},{""src"":""stims_sta/bas2.jpg"",""x"":278,""y"":53},{""src"":""stims_sta/sup1.jpg"",""x"":-270,""y"":400},{""src"":""stims_sta/sup1.jpg"",""x"":-284,""y"":381},{""src"":""stims_sta/sup1.jpg"",""x"":-284,""y"":381},{""src"":""stims_sta/sup1.jpg"",""x"":-284,""y"":381},{""src"":""stims_sta/sup1.jpg"",""x"":124,""y"":151},{""src"":""stims_sta/sup4.jpg"",""x"":87,""y"":414},{""src"":""stims_sta/sup6.jpg"",""x"":209,""y"":216},{""src"":""stims_sta/sup3.jpg"",""x"":970,""y"":200},{""src"":""stims_sta/sup3.jpg"",""x"":160,""y"":496},{""src"":""stims_sta/sup5.jpg"",""x"":263,""y"":438},{""src"":""stims_sta/sup4.jpg"",""x"":200,""y"":377},{""src"":""stims_sta/sup2.jpg"",""x"":36,""y"":340}]","[{""src"":""stims_sta/sup6.jpg"",""x"":209,""y"":216},{""src"":""stims_sta/sub3.jpg"",""x"":436,""y"":173},{""src"":""stims_sta/sub4.jpg"",""x"":542,""y"":138},{""src"":""stims_sta/sub1.jpg"",""x"":378,""y"":86},{""src"":""stims_sta/sup2.jpg"",""x"":36,""y"":340},{""src"":""stims_sta/sup4.jpg"",""x"":200,""y"":377},{""src"":""stims_sta/bas1.jpg"",""x"":444,""y"":520},{""src"":""stims_sta/sup5.jpg"",""x"":263,""y"":438},{""src"":""stims_sta/bas4.jpg"",""x"":536,""y"":459},{""src"":""stims_sta/bas3.jpg"",""x"":434,""y"":417},{""src"":""stims_sta/sup3.jpg"",""x"":160,""y"":496},{""src"":""stims_sta/sup1.jpg"",""x"":124,""y"":151},{""src"":""stims_sta/sub5.jpg"",""x"":460,""y"":72},{""src"":""stims_sta/bas2.jpg"",""x"":278,""y"":53},{""src"":""stims_sta/sub2.jpg"",""x"":610,""y"":220}]",stims_sta,NA,NA,/Users/martincz/GitHub/cat-act/data/free-sort/raw/catact-free-sort_PARTICIPANT_SESSION_2023-09-27_10h50.08.597.csv,19
